product_id|page_id|exposures|purchases|Nhelp|Nnothelp|verified|price|valence|category_name_complete|brand_name|review_comments
9908102|316814|64|13|0|0|0|5.9808988764|4|NonRx:baby & mom:feeding & nursing:bottles & nipples:|Medela|Compared to the original Medela nipple shields without the cutout for the baby's nose, this is quite an improvement!  I found it awkward to keep repositioning my baby while feeding so the shield wouldn't flip onto her nose, and this product has solved that problem.  It's easy to wash and comfortable, and it works just like the other, round nipple shields.
9969777|29177|76|6|3|2|1|8.5165789474|5|NonRx:vitamins:supplements a-z:supplements a-d:|Twinlab|Perfect dosage, high quality, good price.
10045321|28680|76|5|1|0|1|6.0904938272|5|NonRx:medicine & health:pain & fever relief:shop by active ingredient:natural ing|Hyland's|I have heat headaches - when the air is so still and it is very hot and humid outside.  From the products I have researched, this one fit the bill.   My headache went away within 3 minutes and I felt immeasurably better.  But an hour or so later I had a stomach ache and my headache came back.  I still would recommend it for getting rid of headaches quickly.
10106319|316056|76|3|1|1|0|12.246842105|4|NonRx:beauty:makeup & accessories:face:powders:pressed powder:|Physicians Formula Mineral G|I wanted a shimmery highlighter to accent my nose and cheekbones. I don't use the included brush because it's difficult to apply as precisely as I need to, and I don't want my face to look like I was just hit by a glitter bomb (this product is quite sparkly and the included brush causes some fallout). I use a regular foundation brush and swipe it down my nose a couple of times and on my cheekbones. It really defines my nose, especially in the light. It's the effect I've always wanted!!! I'm going to use this everyday! I only took off a star because it's too glittery for my taste.
10385896|178625|80|2|3|1|0|9.2559090909|5|NonRx:beauty:hair care:hair color:permanent hair color:all permanent hair color:|L'Oreal Paris Feria|"Love the new T45 color as well as the other T shades! They are named T for ""tortoise"" which is described as cool, or ash, meaning use it if you want no gold, blonde, red, auburn or warm color in the hair. After years of having my steel gray hair colored dark auburn, I decided to ditch the red tones and go closer to a more natural look. It looks fabulous! I've also used the Power Red shades and loved them as well."
10416616|278792|75|7|7|3|1|8.8533928571|4|NonRx:vitamins:herbs:other herbs:|Planetary Herbals|2 tablets taken with each meal can help along with other herbs keep blood sugar levels good.
10417354|270541|100|6|0|0|1|7.0103296703|5|NonRx:beauty:hair care:conditioners:all conditioners:|Infusium 23|great for curly hair, only need a small amount to get great results
10599586|320691|79|6|0|0|1|11.753313953|4|NonRx:vitamins:fish oil & omegas:fish oil & fish oil combinations:|Nature Made|I was glad to find so much in one tablet but was having a hard time with them repeating on me.  I checked the directions and found out I was not supposed to take two at once.  I have separated them and that has calmed down.$@    For Fish Oil pills,  I like these just fine.
10602725|34657|127|1|0|2|1|13.516470588|3|NonRx:personal care:massage & relaxation:aromatherapy & essential oils:|Aura Cacia|I bought this oil to mix it with my homemade skin and hair treatments thinking it would smell good. Guess I didn't know what to expect. It smells sort of like lilies or cardamoms..really pungent. It's not sweet smelling like roses or honey suckles. Also, be aware this is Ylang Ylang III. I'm not sure what the III means but maybe Ylang Ylang I or II would smell better? Other than that, the bottle's good. No leaks and the opening is fitted with a dispenser that dispenses controlled drops, which I like.
10728850|308010|85|5|2|0|0|6.410625|5|NonRx:beauty:hair care:hair color:permanent hair color:all permanent hair color:|L'Oreal Paris Root Rescue|Root Rescue covers my gray roots wonderfully and is easy to apply. The whole process is quick - takes only ten minutes. I use it right before I jump in the shower on work mornings while I'm having a cup of coffee. In addition to the roots, I also dip a Q-tip into the product and carefully glide a little bit over my brows to keep them looking sharp as well. No sure if I should be doing that or not, but I LOVE the way they frame my eyes when I'm done. That's almost my favorite part! All in all this product is very convenient, effective and affordable. All pluses in my book!
10820426|324553|78|1|4|0|1|128.365|5|NonRx:medicine & health:home health care:blood pressure monitors:|Panasonic|This is my second purchase of this brand, similar model. The first one lasted over 10 yrs and finally gave out! It sure was used, however. My mother had triple bypass surgery and both parents have history of htn and high cholesterol. They were both on meds and monitored their bp frequently. This was perfect for them. It doesn't require a phD to use and it's accurate. The display is simple and in large print. It requires standard batteries. Love it, can't complain. Would recommend it for anyone who needs to monitor their pulse and bp.
10996819|310471|103|3|1|0|1|27.778461538|5|NonRx:beauty:skin care:skin treatments & peels:peels:|StarMaker Products|I started using this product a year or so ago. I love it bc it's so easy to use. Plus, I also use it on the backs of my hands and decollette. It really gets rid of the dead skin. It makes my skin look brighter and more youthful.
11036151|326875|84|5|4|1|0|7.915|5|NonRx:medicine & health:first aid:burn care:|First Degree|So I severely burned my hand, wrist face and neck when my blender exploded spewing the contents of what was supposed to be hot soup. $@$@I thought I had 2nd degree burns, as all the areas burned were extremely red and painful and almost blistering. Thank goodness my boyfriend was there and ran to the store and came back with a bunch of items and one was this cream.$@$@ I applied over all the affected areas and I was so suprised the next day when I woke in the morning that all the areas were a lighter red and looked to be healing. Still painful but I thought it was going to be worse.$@$@ I used this cream for about a week and I am so happy I don't have any scarring and everything has healed SO well. I am going to buy dozens of tubes just
11117113|36273|72|1|1|0|1|7.0880769231|5|NonRx:beauty:makeup & accessories:lips:lipstick:|Revlon Super Lustrous - Crem|It is a product that can be used daily with little concern about bleeding. I use it daily and have several different shades. It is the primary lipstick in my beauty routine.
11127825|247064|79|2|2|0|0|6.902|5|NonRx:beauty:makeup & accessories:lips:lipstick:|Revlon Super Lustrous - Crem|I applied this lipstick with a simple eye, shown below and loved it!! Great texture and looks fabulous!
11190032|166105|66|1|1|0|1|4.9275|5|NonRx:beauty:hair care:hair color:permanent hair color:all permanent hair color:|Clairol Textures & Tones|This is a good product. I love the color, get a long of compliments. My only dislike is that I have to constantly  retouch the gray hair around my face (I wear a natural hair style).
11247640|278271|102|1|2|0|0|25.541724138|5|NonRx:vitamins:supplements a-z:supplements a-d:|Source Naturals|Went through a very bumpy ride to menopause last summer. After much research, decided to try DIM. After about 2 weeks, I noticed a major improvement that I can only attribute to the DIM. Was taking 2x a day last summer and through the fall, but now take 1x a day. Relieves symptoms and has been a life saver.
11248489|290056|78|5|1|2|0|11.799090909|5|NonRx:vitamins:multivitamins:|Nature's Answer|I do not use this for myself but rather for my older prairie dogs and squirrels. I am a wildlife rehabilitator and have used this product with them for a year now. It's a great supplement for every day use and for occasional use when the animal is debilitated for some reason.
11258264|314851|75|5|1|0|1|7.6752054795|5|NonRx:vitamins:multivitamins:men's multivitamins:|Nature's Bounty|Gotta be the Best multivitamin on the market for the price.  just ordered 4 more bottles.
11263822|30449|62|4|0|3|1|8.4505|5|NonRx:vitamins:herbs:green tea:|Nature's Answer|n/a
11336585|205004|106|9|1|0|0|9.4821348315|5|NonRx:diet & fitness:sports nutrition:performance supplements:|Prolab|Works quickly and gives energy and helps decrease appetite!
11431363|329770|68|3|3|0|0|1.4792857143|1|NonRx:beauty:hair care:brushes & accessories:accessories:|Vidal Sassoon|"This clip is JUNK.  The instructions were completely unclear and the product should just be deemed an utter failure to be taken off shelves out of sheer embarrassment to the company.  $@I had to go to youtube and search for this product just to find some guidance and what I found was a video made by VIdal Sassoon showing a completely different method than described on instructions provided with the product.  And the final result: a headache, a piece of plastic stuck in your hair, and the messiest up-do you could ever imagine.  Just take the two hair elastics provided and make your own messy up-do... if nothing else, it'll be sure to surpass the ""style"" provided by the product."
11457087|302284|62|2|0|0|1|17.29|5|NonRx:vitamins:herbs:olive leaf:|Only Natural|Use the product for infections. Take 3 times a day just like other antibotics. It works.
11584632|253825|65|4|0|0|1|2.0420930233|2|NonRx:household, food & pets:food & snacks:meals & side dishes:soups:|Lipton|I wasn't expecting anything amazing but it was seriously bland for the amount of water you're told to add to it. I think next time I'll try using less water and see if it tastes any better
11593715|311417|75|3|0|0|1|6.8564885496|5|NonRx:medicine & health:allergy & sinus:baby & kids:|ZarBee's|make it bigger size that will be better.
